id,netuid,subnet_slug,subnet_name,kind,name,provider,authority,url,auth_required,public_safe,probe_status
sn-27-taopedia-article,27,sn-27,Team TBC,docs,Team TBC Taopedia article,taopedia-articles,registry-observed,https://github.com/e35ventura/taopedia-articles/blob/main/content/pages/subnet_27/index.mdx,false,true,
sn-27-tensorplex-docs,27,sn-27,Team TBC,docs,Team TBC Tensorplex subnet docs,tensorplex-subnet-docs,registry-observed,https://github.com/tensorplex-labs/subnet-docs/tree/main/data/27,false,true,
sn-28-backprop-dashboard,28,gm,gm,dashboard,gm Backprop Finance dashboard,backprop-finance,registry-observed,https://backprop.finance/dtao/subnets/28-gm,false,true,
sn-28-native-chain-website,28,gm,gm,website,gm website,opentensor,registry-observed,https://saygm.com/,false,true,
sn-28-subnetradar-dashboard,28,gm,gm,dashboard,gm SubnetRadar dashboard,subnetradar,registry-observed,https://subnetradar.com/subnet/28,false,true,
sn-28-taomarketcap-dashboard,28,gm,gm,dashboard,gm TaoMarketCap dashboard,taomarketcap,registry-observed,https://taomarketcap.com/subnets/28,false,true,
sn-28-taopedia-article,28,gm,gm,docs,gm Taopedia article,taopedia-articles,registry-observed,https://github.com/e35ventura/taopedia-articles/blob/main/content/pages/subnet_28/index.mdx,false,true,
sn-28-tensorplex-docs,28,gm,gm,docs,gm Tensorplex subnet docs,tensorplex-subnet-docs,registry-observed,https://github.com/tensorplex-labs/subnet-docs/tree/main/data/28,false,true,
sn-28-website-common-docs,28,gm,gm,docs,gm docs,opentensor,registry-observed,https://saygm.com/docs,false,true,
sn-29-backprop-dashboard,29,sn-29,Coldint,dashboard,Coldint Backprop Finance dashboard,backprop-finance,registry-observed,https://backprop.finance/dtao/subnets/29-coldint,false,true,
sn-29-coldint-config-source,29,sn-29,Coldint,source-repo,Coldint dynamic configuration repository,coldint,official,https://github.com/coldint/sn29,false,true,
sn-29-coldint-fineweb-dataset,29,sn-29,Coldint,data-artifact,FineWeb Edu score 2 dataset,coldint,official,https://huggingface.co/datasets/HuggingFaceFW/fineweb-edu-score-2,false,true,
sn-29-coldint-readme-docs,29,sn-29,Coldint,docs,Coldint README,coldint,official,https://github.com/coldint/coldint_validator/blob/main/README.md,false,true,
sn-29-coldint-taostats-dashboard,29,sn-29,Coldint,dashboard,Coldint TaoStats dashboard,taostats,official,https://taostats.io/subnets/netuid-29,false,true,
sn-29-coldint-validator-source,29,sn-29,Coldint,source-repo,Coldint validator source repository,coldint,official,https://github.com/coldint/coldint_validator,false,true,
sn-29-coldint-website,29,sn-29,Coldint,website,Coldint website,coldint,official,https://coldint.io/,false,true,
sn-29-subnetradar-dashboard,29,sn-29,Coldint,dashboard,Coldint SubnetRadar dashboard,subnetradar,registry-observed,https://subnetradar.com/subnet/29,false,true,
sn-29-taomarketcap-dashboard,29,sn-29,Coldint,dashboard,Coldint TaoMarketCap dashboard,taomarketcap,registry-observed,https://taomarketcap.com/subnets/29,false,true,
sn-29-taopedia-article,29,sn-29,Coldint,docs,Coldint Taopedia article,taopedia-articles,registry-observed,https://github.com/e35ventura/taopedia-articles/blob/main/content/pages/subnet_29/index.mdx,false,true,
sn-29-tensorplex-docs,29,sn-29,Coldint,docs,Coldint Tensorplex subnet docs,tensorplex-subnet-docs,registry-observed,https://github.com/tensorplex-labs/subnet-docs/tree/main/data/29,false,true,
sn-30-backprop-dashboard,30,sn-30,Endure Network,dashboard,Endure Network Backprop Finance dashboard,backprop-finance,registry-observed,https://backprop.finance/dtao/subnets/30-endure-network,false,true,
sn-30-endure-docs,30,sn-30,Endure Network,docs,Endure documentation,endure,official,https://docs.endure.network/,false,true,
sn-30-endure-website,30,sn-30,Endure Network,website,Endure website,endure,official,https://endure.network/,false,true,
sn-30-subnetradar-dashboard,30,sn-30,Endure Network,dashboard,Endure Network SubnetRadar dashboard,subnetradar,registry-observed,https://subnetradar.com/subnet/30,false,true,
sn-30-taomarketcap-dashboard,30,sn-30,Endure Network,dashboard,Endure Network TaoMarketCap dashboard,taomarketcap,registry-observed,https://taomarketcap.com/subnets/30,false,true,
sn-30-taopedia-article,30,sn-30,Endure Network,docs,Endure Network Taopedia article,taopedia-articles,registry-observed,https://github.com/e35ventura/taopedia-articles/blob/main/content/pages/subnet_30/index.mdx,false,true,
sn-30-tensorplex-docs,30,sn-30,Endure Network,docs,Endure Network Tensorplex subnet docs,tensorplex-subnet-docs,registry-observed,https://github.com/tensorplex-labs/subnet-docs/tree/main/data/30,false,true,
sn-31-backprop-dashboard,31,recall,Recall,dashboard,rec4ll Backprop Finance dashboard,backprop-finance,registry-observed,https://backprop.finance/dtao/subnets/31-rec4ll,false,true,
sn-31-subnetradar-dashboard,31,recall,Recall,dashboard,rec4ll SubnetRadar dashboard,subnetradar,registry-observed,https://subnetradar.com/subnet/31,false,true,
sn-31-taomarketcap-dashboard,31,recall,Recall,dashboard,rec4ll TaoMarketCap dashboard,taomarketcap,registry-observed,https://taomarketcap.com/subnets/31,false,true,
sn-31-taopedia-article,31,recall,Recall,docs,rec4ll Taopedia article,taopedia-articles,registry-observed,https://github.com/e35ventura/taopedia-articles/blob/main/content/pages/subnet_31/index.mdx,false,true,
sn-31-tensorplex-docs,31,recall,Recall,docs,rec4ll Tensorplex subnet docs,tensorplex-subnet-docs,registry-observed,https://github.com/tensorplex-labs/subnet-docs/tree/main/data/31,false,true,
sn-32-backprop-dashboard,32,sn-32,ItsAI,dashboard,ItsAI Backprop Finance dashboard,backprop-finance,registry-observed,https://backprop.finance/dtao/subnets/32-itsai,false,true,
sn-32-itsai-source,32,sn-32,ItsAI,source-repo,ItsAI source repository,its-ai,official,https://github.com/It-s-AI/llm-detection,false,true,
sn-32-itsai-website,32,sn-32,ItsAI,website,ItsAI website,its-ai,official,https://its-ai.org/en,false,true,
sn-32-subnetradar-dashboard,32,sn-32,ItsAI,dashboard,ItsAI SubnetRadar dashboard,subnetradar,registry-observed,https://subnetradar.com/subnet/32,false,true,
sn-32-taomarketcap-dashboard,32,sn-32,ItsAI,dashboard,ItsAI TaoMarketCap dashboard,taomarketcap,registry-observed,https://taomarketcap.com/subnets/32,false,true,
sn-32-taopedia-article,32,sn-32,ItsAI,docs,ItsAI Taopedia article,taopedia-articles,registry-observed,https://github.com/e35ventura/taopedia-articles/blob/main/content/pages/subnet_32/index.mdx,false,true,
sn-32-tensorplex-docs,32,sn-32,ItsAI,docs,ItsAI Tensorplex subnet docs,tensorplex-subnet-docs,registry-observed,https://github.com/tensorplex-labs/subnet-docs/tree/main/data/32,false,true,
sn-32-website-subdomain-docs-docs-its-ai-org,32,sn-32,ItsAI,docs,ItsAI docs subdomain,its-ai,registry-observed,https://docs.its-ai.org/,false,true,
sn-33-backprop-dashboard,33,sn-33,ReadyAI,dashboard,ReadyAI Backprop Finance dashboard,backprop-finance,registry-observed,https://backprop.finance/dtao/subnets/33-readyai,false,true,
sn-33-readyai-hf-dataset,33,sn-33,ReadyAI,data-artifact,ReadyAI conversation dataset,readyai,official,https://huggingface.co/datasets/ReadyAi/5000-podcast-conversations-with-metadata-and-embedding-dataset,false,true,
sn-33-readyai-llms-data-repo,33,sn-33,ReadyAI,data-artifact,ReadyAI llms.txt data repository,readyai,official,https://github.com/afterpartyai/llms_txt_store,false,true,
sn-33-readyai-readme-docs,33,sn-33,ReadyAI,docs,ReadyAI README,readyai,official,https://github.com/afterpartyai/bittensor-conversation-genome-project/blob/main/README.md,false,true,
sn-33-readyai-source,33,sn-33,ReadyAI,source-repo,ReadyAI Conversation Genome source repository,readyai,official,https://github.com/afterpartyai/bittensor-conversation-genome-project,false,true,
sn-33-readyai-website,33,sn-33,ReadyAI,website,ReadyAI website,readyai,official,https://readyai.ai/,false,true,
sn-33-subnetradar-dashboard,33,sn-33,ReadyAI,dashboard,ReadyAI SubnetRadar dashboard,subnetradar,registry-observed,https://subnetradar.com/subnet/33,false,true,
sn-33-taomarketcap-dashboard,33,sn-33,ReadyAI,dashboard,ReadyAI TaoMarketCap dashboard,taomarketcap,registry-observed,https://taomarketcap.com/subnets/33,false,true,
sn-33-taopedia-article,33,sn-33,ReadyAI,docs,ReadyAI Taopedia article,taopedia-articles,registry-observed,https://github.com/e35ventura/taopedia-articles/blob/main/content/pages/subnet_33/index.mdx,false,true,
sn-33-tensorplex-docs,33,sn-33,ReadyAI,docs,ReadyAI Tensorplex subnet docs,tensorplex-subnet-docs,registry-observed,https://github.com/tensorplex-labs/subnet-docs/tree/main/data/33,false,true,
community-sn-34-sdk-github-com,34,sn-34,BitMind,sdk,BitMind GASBench evaluation SDK,bitmind,registry-observed,https://github.com/BitMind-AI/gasbench,false,true,
sn-34-backprop-dashboard,34,sn-34,BitMind,dashboard,BitMind Backprop Finance dashboard,backprop-finance,registry-observed,https://backprop.finance/dtao/subnets/34-bitmind,false,true,
sn-34-bitmind-app,34,sn-34,BitMind,dashboard,BitMind app,bitmind,official,https://app.bitmind.ai/,false,true,
sn-34-bitmind-docs,34,sn-34,BitMind,docs,BitMind documentation,bitmind,official,https://docs.bitmind.ai/,false,true,
sn-34-bitmind-source,34,sn-34,BitMind,source-repo,BitMind subnet source repository,bitmind,official,https://github.com/BitMind-AI/bitmind-subnet,false,true,
sn-34-bitmind-website,34,sn-34,BitMind,website,BitMind website,bitmind,official,https://bitmind.ai/,false,true,
sn-34-subnetradar-dashboard,34,sn-34,BitMind,dashboard,BitMind SubnetRadar dashboard,subnetradar,registry-observed,https://subnetradar.com/subnet/34,false,true,
sn-34-taomarketcap-dashboard,34,sn-34,BitMind,dashboard,BitMind TaoMarketCap dashboard,taomarketcap,registry-observed,https://taomarketcap.com/subnets/34,false,true,
sn-34-taopedia-article,34,sn-34,BitMind,docs,BitMind Taopedia article,taopedia-articles,registry-observed,https://github.com/e35ventura/taopedia-articles/blob/main/content/pages/subnet_34/index.mdx,false,true,
sn-34-tensorplex-docs,34,sn-34,BitMind,docs,BitMind Tensorplex subnet docs,tensorplex-subnet-docs,registry-observed,https://github.com/tensorplex-labs/subnet-docs/tree/main/data/34,false,true,
sn-35-backprop-dashboard,35,sn-35,OxMarkets,dashboard,OxMarkets Backprop Finance dashboard,backprop-finance,registry-observed,https://backprop.finance/dtao/subnets/35-oxmarkets,false,true,
sn-35-native-chain-github,35,sn-35,OxMarkets,source-repo,OxMarkets GitHub source repository,opentensor,registry-observed,https://github.com/General-Tao-Ventures/cartha-validator,false,true,
sn-35-native-chain-website,35,sn-35,OxMarkets,website,OxMarkets website,opentensor,registry-observed,https://www.0xmarkets.io/,false,true,
sn-35-subnetradar-dashboard,35,sn-35,OxMarkets,dashboard,OxMarkets SubnetRadar dashboard,subnetradar,registry-observed,https://subnetradar.com/subnet/35,false,true,
sn-35-taomarketcap-dashboard,35,sn-35,OxMarkets,dashboard,OxMarkets TaoMarketCap dashboard,taomarketcap,registry-observed,https://taomarketcap.com/subnets/35,false,true,
sn-35-taopedia-article,35,sn-35,OxMarkets,docs,OxMarkets Taopedia article,taopedia-articles,registry-observed,https://github.com/e35ventura/taopedia-articles/blob/main/content/pages/subnet_35/index.mdx,false,true,
sn-35-tensorplex-docs,35,sn-35,OxMarkets,docs,OxMarkets Tensorplex subnet docs,tensorplex-subnet-docs,registry-observed,https://github.com/tensorplex-labs/subnet-docs/tree/main/data/35,false,true,
sn-35-website-subdomain-docs-docs-0xmarkets-io,35,sn-35,OxMarkets,docs,OxMarkets docs subdomain,opentensor,registry-observed,https://docs.0xmarkets.io/,false,true,
sn-36-backprop-dashboard,36,sn-36,Eirel,dashboard,Eirel Backprop Finance dashboard,backprop-finance,registry-observed,https://backprop.finance/dtao/subnets/36-eirel,false,true,
sn-36-native-chain-github,36,sn-36,Eirel,source-repo,Eirel GitHub source repository,opentensor,registry-observed,https://github.com/RendixNetwork/eirel-ai,false,true,
sn-36-native-chain-website,36,sn-36,Eirel,website,Eirel website,opentensor,registry-observed,https://eirel.ai/,false,true,
sn-36-subnetradar-dashboard,36,sn-36,Eirel,dashboard,Eirel SubnetRadar dashboard,subnetradar,registry-observed,https://subnetradar.com/subnet/36,false,true,
sn-36-taomarketcap-dashboard,36,sn-36,Eirel,dashboard,Eirel TaoMarketCap dashboard,taomarketcap,registry-observed,https://taomarketcap.com/subnets/36,false,true,
sn-36-taopedia-article,36,sn-36,Eirel,docs,Eirel Taopedia article,taopedia-articles,registry-observed,https://github.com/e35ventura/taopedia-articles/blob/main/content/pages/subnet_36/index.mdx,false,true,
sn-36-tensorplex-docs,36,sn-36,Eirel,docs,Eirel Tensorplex subnet docs,tensorplex-subnet-docs,registry-observed,https://github.com/tensorplex-labs/subnet-docs/tree/main/data/36,false,true,
sn-36-website-common-docs,36,sn-36,Eirel,docs,Eirel docs,opentensor,registry-observed,https://eirel.ai/docs,false,true,
sn-37-backprop-dashboard,37,sn-37,Aurelius,dashboard,Aurelius Backprop Finance dashboard,backprop-finance,registry-observed,https://backprop.finance/dtao/subnets/37-aurelius,false,true,
sn-37-native-chain-github,37,sn-37,Aurelius,source-repo,Aurelius GitHub source repository,opentensor,registry-observed,https://github.com/Aurelius-Protocol/Aurelius-Protocol,false,true,
sn-37-native-chain-website,37,sn-37,Aurelius,website,Aurelius website,opentensor,registry-observed,https://aureliusaligned.ai/,false,true,
sn-37-subnetradar-dashboard,37,sn-37,Aurelius,dashboard,Aurelius SubnetRadar dashboard,subnetradar,registry-observed,https://subnetradar.com/subnet/37,false,true,
sn-37-taomarketcap-dashboard,37,sn-37,Aurelius,dashboard,Aurelius TaoMarketCap dashboard,taomarketcap,registry-observed,https://taomarketcap.com/subnets/37,false,true,
sn-37-taopedia-article,37,sn-37,Aurelius,docs,Aurelius Taopedia article,taopedia-articles,registry-observed,https://github.com/e35ventura/taopedia-articles/blob/main/content/pages/subnet_37/index.mdx,false,true,
sn-37-tensorplex-docs,37,sn-37,Aurelius,docs,Aurelius Tensorplex subnet docs,tensorplex-subnet-docs,registry-observed,https://github.com/tensorplex-labs/subnet-docs/tree/main/data/37,false,true,
sn-38-backprop-dashboard,38,sn-38,ChronoLLM,dashboard,ChronoLLM Backprop Finance dashboard,backprop-finance,registry-observed,https://backprop.finance/dtao/subnets/38-chronollm,false,true,
sn-38-native-chain-github,38,sn-38,ChronoLLM,source-repo,ChronoLLM GitHub source repository,tao-colosseum,registry-observed,https://github.com/chronollm/sn38,false,true,
sn-38-subnetradar-dashboard,38,sn-38,ChronoLLM,dashboard,ChronoLLM SubnetRadar dashboard,subnetradar,registry-observed,https://subnetradar.com/subnet/38,false,true,
sn-38-taomarketcap-dashboard,38,sn-38,ChronoLLM,dashboard,ChronoLLM TaoMarketCap dashboard,taomarketcap,registry-observed,https://taomarketcap.com/subnets/38,false,true,
sn-38-taopedia-article,38,sn-38,ChronoLLM,docs,ChronoLLM Taopedia article,taopedia-articles,registry-observed,https://github.com/e35ventura/taopedia-articles/blob/main/content/pages/subnet_38/index.mdx,false,true,
sn-38-tensorplex-docs,38,sn-38,ChronoLLM,docs,ChronoLLM Tensorplex subnet docs,tensorplex-subnet-docs,registry-observed,https://github.com/tensorplex-labs/subnet-docs/tree/main/data/38,false,true,
community-sn-39-docs-docs-basilica-ai,39,sn-39,Basilica,docs,deprecated community docs,one-covenant,registry-observed,https://docs.basilica.ai/miners,false,true,
sn-39-backprop-dashboard,39,sn-39,Basilica,dashboard,deprecated Backprop Finance dashboard,backprop-finance,registry-observed,https://backprop.finance/dtao/subnets/39-deprecated,false,true,
sn-39-basilica-examples,39,sn-39,Basilica,example,Basilica code examples,one-covenant,official,https://github.com/one-covenant/basilica/tree/main/examples,false,true,
sn-39-basilica-source,39,sn-39,Basilica,source-repo,Basilica source repository,one-covenant,provider-claimed,https://github.com/one-covenant/basilica,false,true,
sn-39-basilica-website,39,sn-39,Basilica,website,Basilica website,one-covenant,provider-claimed,https://www.basilica.ai/,false,true,
sn-39-subnetradar-dashboard,39,sn-39,Basilica,dashboard,deprecated SubnetRadar dashboard,subnetradar,registry-observed,https://subnetradar.com/subnet/39,false,true,
sn-39-taomarketcap-dashboard,39,sn-39,Basilica,dashboard,deprecated TaoMarketCap dashboard,taomarketcap,registry-observed,https://taomarketcap.com/subnets/39,false,true,
sn-39-taopedia-article,39,sn-39,Basilica,docs,deprecated Taopedia article,taopedia-articles,registry-observed,https://github.com/e35ventura/taopedia-articles/blob/main/content/pages/subnet_39/index.mdx,false,true,
sn-39-tensorplex-docs,39,sn-39,Basilica,docs,deprecated Tensorplex subnet docs,tensorplex-subnet-docs,registry-observed,https://github.com/tensorplex-labs/subnet-docs/tree/main/data/39,false,true,
sn-40-backprop-dashboard,40,chunking,Chunking,dashboard,Chunking Backprop Finance dashboard,backprop-finance,registry-observed,https://backprop.finance/dtao/subnets/40-chunking,false,true,
sn-40-chunking-website,40,chunking,Chunking,website,Chunking website,vectorchat,provider-claimed,https://subnet.chunking.com/,false,true,
sn-40-subnetradar-dashboard,40,chunking,Chunking,dashboard,Chunking SubnetRadar dashboard,subnetradar,registry-observed,https://subnetradar.com/subnet/40,false,true,
sn-40-taomarketcap-dashboard,40,chunking,Chunking,dashboard,Chunking TaoMarketCap dashboard,taomarketcap,registry-observed,https://taomarketcap.com/subnets/40,false,true,
sn-40-taopedia-article,40,chunking,Chunking,docs,Chunking Taopedia article,taopedia-articles,registry-observed,https://github.com/e35ventura/taopedia-articles/blob/main/content/pages/subnet_40/index.mdx,false,true,
sn-40-tensorplex-docs,40,chunking,Chunking,docs,Chunking Tensorplex subnet docs,tensorplex-subnet-docs,registry-observed,https://github.com/tensorplex-labs/subnet-docs/tree/main/data/40,false,true,
sn-41-backprop-dashboard,41,sn-41,Almanac,dashboard,Almanac Backprop Finance dashboard,backprop-finance,registry-observed,https://backprop.finance/dtao/subnets/41-almanac,false,true,
sn-41-native-chain-github,41,sn-41,Almanac,source-repo,Almanac GitHub source repository,opentensor,registry-observed,https://github.com/sportstensor/sn41,false,true,
sn-41-native-chain-website,41,sn-41,Almanac,website,Almanac website,opentensor,registry-observed,https://almanac.market/,false,true,
sn-41-subnetradar-dashboard,41,sn-41,Almanac,dashboard,Almanac SubnetRadar dashboard,subnetradar,registry-observed,https://subnetradar.com/subnet/41,false,true,
sn-41-taomarketcap-dashboard,41,sn-41,Almanac,dashboard,Almanac TaoMarketCap dashboard,taomarketcap,registry-observed,https://taomarketcap.com/subnets/41,false,true,
sn-41-taopedia-article,41,sn-41,Almanac,docs,Almanac Taopedia article,taopedia-articles,registry-observed,https://github.com/e35ventura/taopedia-articles/blob/main/content/pages/subnet_41/index.mdx,false,true,
sn-41-tensorplex-docs,41,sn-41,Almanac,docs,Almanac Tensorplex subnet docs,tensorplex-subnet-docs,registry-observed,https://github.com/tensorplex-labs/subnet-docs/tree/main/data/41,false,true,
sn-41-website-common-docs,41,sn-41,Almanac,docs,Almanac docs,opentensor,registry-observed,https://almanac.market/docs,false,true,
sn-42-backprop-dashboard,42,sn-42,Gopher,dashboard,Gopher Backprop Finance dashboard,backprop-finance,registry-observed,https://backprop.finance/dtao/subnets/42-gopher,false,true,
sn-42-gopher-developer-portal,42,sn-42,Gopher,website,Gopher developer portal,gopher-ai,official,https://developers.gopher-ai.com/,false,true,
sn-42-gopher-docs,42,sn-42,Gopher,docs,Gopher subnet documentation,gopher-ai,official,https://developers.gopher-ai.com/docs/subnet/intro,false,true,
sn-42-gopher-miner-docs,42,sn-42,Gopher,docs,Gopher miner documentation,gopher-ai,official,https://developers.gopher-ai.com/docs/subnet/miners,false,true,
sn-42-gopher-source,42,sn-42,Gopher,source-repo,Gopher subnet source repository,gopher-ai,official,https://github.com/gopher-lab/subnet-42,false,true,
sn-42-subnetradar-dashboard,42,sn-42,Gopher,dashboard,Gopher SubnetRadar dashboard,subnetradar,registry-observed,https://subnetradar.com/subnet/42,false,true,
sn-42-taomarketcap-dashboard,42,sn-42,Gopher,dashboard,Gopher TaoMarketCap dashboard,taomarketcap,registry-observed,https://taomarketcap.com/subnets/42,false,true,
sn-42-taopedia-article,42,sn-42,Gopher,docs,Gopher Taopedia article,taopedia-articles,registry-observed,https://github.com/e35ventura/taopedia-articles/blob/main/content/pages/subnet_42/index.mdx,false,true,
sn-42-tensorplex-docs,42,sn-42,Gopher,docs,Gopher Tensorplex subnet docs,tensorplex-subnet-docs,registry-observed,https://github.com/tensorplex-labs/subnet-docs/tree/main/data/42,false,true,
sn-43-backprop-dashboard,43,sn-43,Graphite,dashboard,Graphite Backprop Finance dashboard,backprop-finance,registry-observed,https://backprop.finance/dtao/subnets/43-graphite,false,true,
sn-43-graphite-source,43,sn-43,Graphite,source-repo,Graphite source repository,graphite-ai,official,https://github.com/GraphiteAI/Graphite-Subnet,false,true,
sn-43-graphite-website,43,sn-43,Graphite,website,Graphite website,graphite-ai,official,https://graphite-ai.net/,false,true,
sn-43-subnetradar-dashboard,43,sn-43,Graphite,dashboard,Graphite SubnetRadar dashboard,subnetradar,registry-observed,https://subnetradar.com/subnet/43,false,true,
sn-43-taomarketcap-dashboard,43,sn-43,Graphite,dashboard,Graphite TaoMarketCap dashboard,taomarketcap,registry-observed,https://taomarketcap.com/subnets/43,false,true,
sn-43-taopedia-article,43,sn-43,Graphite,docs,Graphite Taopedia article,taopedia-articles,registry-observed,https://github.com/e35ventura/taopedia-articles/blob/main/content/pages/subnet_43/index.mdx,false,true,
sn-43-tensorplex-docs,43,sn-43,Graphite,docs,Graphite Tensorplex subnet docs,tensorplex-subnet-docs,registry-observed,https://github.com/tensorplex-labs/subnet-docs/tree/main/data/43,false,true,
sn-44-backprop-dashboard,44,sn-44,Score,dashboard,Score Backprop Finance dashboard,backprop-finance,registry-observed,https://backprop.finance/dtao/subnets/44-score,false,true,
sn-44-native-chain-github,44,sn-44,Score,source-repo,Score GitHub source repository,opentensor,registry-observed,https://github.com/score-technologies/turbovision,false,true,
sn-44-native-chain-website,44,sn-44,Score,website,Score website,opentensor,registry-observed,https://www.wearescore.com/,false,true,
sn-44-subnetradar-dashboard,44,sn-44,Score,dashboard,Score SubnetRadar dashboard,subnetradar,registry-observed,https://subnetradar.com/subnet/44,false,true,
sn-44-taomarketcap-dashboard,44,sn-44,Score,dashboard,Score TaoMarketCap dashboard,taomarketcap,registry-observed,https://taomarketcap.com/subnets/44,false,true,
sn-44-taopedia-article,44,sn-44,Score,docs,Score Taopedia article,taopedia-articles,registry-observed,https://github.com/e35ventura/taopedia-articles/blob/main/content/pages/subnet_44/index.mdx,false,true,
sn-44-tensorplex-docs,44,sn-44,Score,docs,Score Tensorplex subnet docs,tensorplex-subnet-docs,registry-observed,https://github.com/tensorplex-labs/subnet-docs/tree/main/data/44,false,true,
sn-45-backprop-dashboard,45,sn-45,Talisman AI,dashboard,Talisman AI Backprop Finance dashboard,backprop-finance,registry-observed,https://backprop.finance/dtao/subnets/45-talisman-ai,false,true,
sn-45-subnetradar-dashboard,45,sn-45,Talisman AI,dashboard,Talisman AI SubnetRadar dashboard,subnetradar,registry-observed,https://subnetradar.com/subnet/45,false,true,
sn-45-talisman-ai-source,45,sn-45,Talisman AI,source-repo,Talisman AI source repository,talisman-ai,official,https://github.com/Team-Rizzo/talisman-ai,false,true,
sn-45-talisman-ai-website,45,sn-45,Talisman AI,website,Talisman AI website,talisman-ai,official,https://ai.talisman.xyz/,false,true,
sn-45-taomarketcap-dashboard,45,sn-45,Talisman AI,dashboard,Talisman AI TaoMarketCap dashboard,taomarketcap,registry-observed,https://taomarketcap.com/subnets/45,false,true,
sn-45-taopedia-article,45,sn-45,Talisman AI,docs,Talisman AI Taopedia article,taopedia-articles,registry-observed,https://github.com/e35ventura/taopedia-articles/blob/main/content/pages/subnet_45/index.mdx,false,true,
sn-45-tensorplex-docs,45,sn-45,Talisman AI,docs,Talisman AI Tensorplex subnet docs,tensorplex-subnet-docs,registry-observed,https://github.com/tensorplex-labs/subnet-docs/tree/main/data/45,false,true,
sn-45-website-link-ai-talisman-xyz-docs-10,45,sn-45,Talisman AI,docs,Talisman AI docs,talisman-ai,registry-observed,https://docs.talisman.xyz/talisman/about/privacy-policy,false,true,
sn-45-website-link-ai-talisman-xyz-docs-8,45,sn-45,Talisman AI,docs,Talisman AI docs,talisman-ai,registry-observed,https://docs.talisman.xyz/talisman/about/security,false,true,
sn-46-backprop-dashboard,46,sn-46,Zipcode,dashboard,Zipcode Backprop Finance dashboard,backprop-finance,registry-observed,https://backprop.finance/dtao/subnets/46-zipcode,false,true,
sn-46-github-readme-resi-labs-ai-resi-models-dashboard-1,46,sn-46,Zipcode,dashboard,Zipcode dashboard,opentensor,registry-observed,https://dashboard.resilabs.ai/,false,true,
sn-46-native-chain-github,46,sn-46,Zipcode,source-repo,Zipcode GitHub source repository,opentensor,registry-observed,https://github.com/resi-labs-ai/RESI-models,false,true,
sn-46-native-chain-website,46,sn-46,Zipcode,website,Zipcode website,opentensor,registry-observed,https://zipcode.ai/,false,true,
sn-46-subnetradar-dashboard,46,sn-46,Zipcode,dashboard,Zipcode SubnetRadar dashboard,subnetradar,registry-observed,https://subnetradar.com/subnet/46,false,true,
sn-46-taopedia-article,46,sn-46,Zipcode,docs,Zipcode Taopedia article,taopedia-articles,registry-observed,https://github.com/e35ventura/taopedia-articles/blob/main/content/pages/subnet_46/index.mdx,false,true,
sn-46-tensorplex-docs,46,sn-46,Zipcode,docs,Zipcode Tensorplex subnet docs,tensorplex-subnet-docs,registry-observed,https://github.com/tensorplex-labs/subnet-docs/tree/main/data/46,false,true,
sn-46-website-common-docs,46,sn-46,Zipcode,docs,Zipcode docs,opentensor,registry-observed,https://zipcode.ai/docs,false,true,
sn-46-website-common-openapi-json,46,sn-46,Zipcode,openapi,Zipcode OpenAPI JSON,opentensor,registry-observed,https://zipcode.ai/openapi.json,false,true,
sn-47-backprop-dashboard,47,sn-47,EvolAI,dashboard,EvolAI Backprop Finance dashboard,backprop-finance,registry-observed,https://backprop.finance/dtao/subnets/47-evolai,false,true,
sn-47-evolai-source,47,sn-47,EvolAI,source-repo,EvolAI source repository,evolai,official,https://github.com/openevolai/evolai,false,true,
sn-47-evolai-universal-qa-dataset,47,sn-47,EvolAI,data-artifact,EvolAI Universal QA dataset,evolai,official,https://huggingface.co/datasets/evolai/universal_qa,false,true,
sn-47-native-chain-github,47,sn-47,EvolAI,source-repo,EvolAI GitHub source repository,evolai,registry-observed,https://github.com/openevolai/evolai.git,false,true,
sn-47-subnetradar-dashboard,47,sn-47,EvolAI,dashboard,EvolAI SubnetRadar dashboard,subnetradar,registry-observed,https://subnetradar.com/subnet/47,false,true,
sn-47-taomarketcap-dashboard,47,sn-47,EvolAI,dashboard,EvolAI TaoMarketCap dashboard,taomarketcap,registry-observed,https://taomarketcap.com/subnets/47,false,true,
sn-47-taopedia-article,47,sn-47,EvolAI,docs,EvolAI Taopedia article,taopedia-articles,registry-observed,https://github.com/e35ventura/taopedia-articles/blob/main/content/pages/subnet_47/index.mdx,false,true,
sn-47-tensorplex-docs,47,sn-47,EvolAI,docs,EvolAI Tensorplex subnet docs,tensorplex-subnet-docs,registry-observed,https://github.com/tensorplex-labs/subnet-docs/tree/main/data/47,false,true,
sn-48-backprop-dashboard,48,sn-48,Quantum Compute,dashboard,Quantum Compute Backprop Finance dashboard,backprop-finance,registry-observed,https://backprop.finance/dtao/subnets/48-quantum-compute,false,true,
sn-48-quantum-compute-source,48,sn-48,Quantum Compute,source-repo,Quantum Compute source repository,qbittensor-labs,official,https://github.com/qbittensor-labs/quantum-compute,false,true,
sn-48-quantum-compute-website,48,sn-48,Quantum Compute,website,qBittensor Labs website,qbittensor-labs,official,https://www.qbittensorlabs.com/,false,true,
sn-48-subnetradar-dashboard,48,sn-48,Quantum Compute,dashboard,Quantum Compute SubnetRadar dashboard,subnetradar,registry-observed,https://subnetradar.com/subnet/48,false,true,
